point_id  x_coordinate  y_coordinate height
10020653   246623.0850   599838.9751 272.0878
10020654    -9733.6962   633176.1953 340.2787
10020655   152693.1141   870057.8730  32.2029
10020656   287213.0431   444053.5588  65.0989
10020657   216701.9811   443088.9128  94.3289
10020658   106362.3014   331889.0384 315.0204
10020659   269435.6331   876745.4360 -53.9331
10020660    98787.5415   821885.6419 422.7012
10020661   156400.6601   332890.5220  -2.5439
10020662   111712.9112   818455.5553 372.8199
10020663     8710.5439   322017.8270 101.6820
10020664   194974.4446   614219.4063 340.8340
10020665   293885.1667   781813.1693 283.9334
10020666   125827.1676   503013.4482 146.6263
10020667   292313.7157   481957.9822 237.3082
10020668   -49315.0776   690647.3828 306.0452
10020669    74925.0093   775394.6284  99.3779
10020670    81433.4670   679312.1171 366.8384
10020671    46340.8709   876170.6925 159.3729
10020672    51264.6065   533548.5605 299.6272
10020673    34362.0176   557085.6809 199.2795
10020674   248615.6119   390848.8356 169.7522
10020675   289232.5210   817854.9786 180.6123
10020676   190782.5927   611989.9887  -8.4861
10020677    48481.6094   816447.7714 -16.8078
10020678   -32142.2151   731521.7158 185.8596
10020679   210131.8746   257495.7052  92.5489
10020680   283333.4306   851874.7069 205.8813
10020681   287870.2163   466307.9859 334.0939
10020682   201932.4096   524131.7574 377.5592
10020683   193391.2033   832574.7599 -76.3719
10020684   -43587.4397   390649.0614  65.0743
10020685    -7364.4682   273802.9514  18.4476
10020686    41509.8454   284965.9355 216.7826
10020687   -14896.2414   885425.4848 275.8188
10020688   168467.4812   674850.4821  95.8701
10020689   -16729.7899   565314.4170 214.5988
10020690   113640.7986   268235.1831 150.7121
10020691    92585.7474   490328.1282   4.4045
10020692   295755.4791   798973.8431 145.7977
10020693   306249.9172   622516.2738   8.8421
10020694   -59200.2903   545431.6226 130.0693
10020695   213122.5552   833583.9621 284.1689
10020696    -9700.2570   250503.6925 323.0674
10020697   -35184.8631   389455.5973 417.9715
10020698   163013.3112   246128.6854 190.9359
10020699   -25747.2435   845048.6041 346.2736
10020700    39858.5170   720798.1646 315.4889
10020701    90375.2319   523242.6714 -46.2997
10020702   -53412.5322   558649.6897 308.9425
10020703   257100.3103   468487.4416 329.5306
10020704   146025.1580   881218.3740  79.8179
10020705   -25114.7615   888614.3614 401.5452
10020706   174589.6476   555972.6000 117.5320
10020707   251598.7917   793224.9102 440.2359
10020708   -38098.3604   675122.1471 211.1723
10020709   239005.4676   375057.9654 -93.1127
10020710   241454.4889   687787.4519 200.0085
10020711   288119.6246   383006.5259 187.8887
10020712   106203.1918   527007.2807  83.8921
10020713   165362.3563   822098.6065 360.5048
10020714   202986.0168   812581.2884 -47.6048
10020715   250541.4963   839023.2027 -76.8113
10020716    47842.0157   758942.5558 133.4753
10020717   146438.8221   247488.6282 363.8562
10020718   171509.1820   234333.7449 429.2656
10020719   -39956.5805   521629.8805 110.3682
10020720   -44896.2022   868140.8566  57.6965
10020721    -9494.1723   412754.1889 -92.7625
10020722   198893.7331   590983.7569  88.9414
10020723   203442.3073   660025.0185 -43.8666
10020724   324965.0425   469357.9046 437.6022
10020725    27279.8995   547355.0907  51.1048
10020726    90326.0658   431114.3597 335.0049
10020727   293758.1343   243964.4165  98.8802
10020728   100692.4028   489683.5009 -20.3668
10020729    33685.0589   294866.3195  52.5860
10020730   -31784.2998   335800.1658  78.6309
10020731    55164.9384   436055.0188 -87.2947
10020732   234200.3611   333040.8198 166.5415
10020733   151274.1973   803998.9962 107.7389
10020734    47352.1027   677997.2625 180.4979
10020735   -21197.1915   673514.0810 287.8593
10020736   284831.8367   704908.6120 370.0101
10020737   213237.8778   511705.4881 -55.1724
10020738    24039.3999   626684.0359 104.8447
10020739   234987.5956   761068.6217 102.1805
10020740   184168.7745   607764.6119 312.9672
10020741   135554.0862   771970.6055 441.2976
10020742     8868.0482   395822.4098 211.2974
10020743   304984.0364   523641.9187  21.7397
10020744   -80858.1031   303866.2835 -11.4759
10020745   112890.6996   741499.8879 333.0306
10020746    28316.7396   525599.6576 272.1943
10020747    36357.0962   398877.0611 303.8672
10020748      283.7034   454085.5969 388.9216
10020749   -67316.5027   550067.0483 -57.9978
10020750    12051.2884   327490.4881 426.3127
10020751   297220.9539   451021.8719  25.2097
10020752     7546.7128   228151.1666 286.4817
10020753    11349.3414   477196.7958 378.7075
10020754    -4433.9645   512665.7587 450.4869
10020755   164053.2966   392997.3590  41.2340
10020756   172767.4820   344937.1541 -69.8282
10020757    69479.5240   738928.0916 454.2810
10020758   312354.7618   277870.1220 237.8121
10020759    -8577.9847   709077.4258  93.5328
10020760   165012.2553   451375.3751 108.7433
10020761   133932.6993   473210.4492 225.4642
10020762   138387.5289   320730.9717 -41.2604
10020763    -5810.9482   398756.9175 395.8804
10020764   227532.5189   699160.0338  57.2382
10020765    38559.4661   838365.2136 378.8803
10020766   227283.9242   646232.2267 225.8876
10020767    -9788.6057   335329.1959 -36.4484
10020768   228833.5450   627256.8273 194.4836
10020769   304143.4295   544592.5959 262.0912
10020770   315580.7506   333399.2677  33.7175
10020771    80781.1300   372148.5470 453.2496
10020772    -1155.8469   837170.0790  79.7173
10020773   224931.5777   883416.0887 430.2674
10020774   205349.2918   400523.6986 216.0488
10020775   306512.3622   379643.0911 200.4275
10020776   -32164.2697   586198.9037  23.6257
10020777     6253.6964   247995.0516 235.2158
10020778   188055.5214   767099.8186 224.7538
10020779    57887.6497   883159.6135 159.0822
10020780   219592.6027   764502.0160 276.7261
10020781   120468.3742   621105.4054 345.2676
10020782   -62517.7762   311389.0414 -53.2929
10020783   208323.5370   775483.7224 177.2242
10020784   302474.7415   761152.2609 336.2713
10020785   -67580.3915   618944.1363 -17.5273
10020786   241935.8645   415035.1887 165.2598
10020787   157699.7641   546841.5354 272.6668
10020788   255088.8473   372073.1290 259.2845
10020789    18507.5124   706522.6847  79.5866
10020790    21057.2652   618580.9777 322.2948
10020791    97126.6231   510670.3194  10.8294
10020792   100893.5583   683594.0514 425.2523
10020793   283745.3579   818777.8165 197.2882
10020794    61643.7217   812794.2391 212.8274
10020795    71701.4075   434007.6537 249.6108
10020796   -26584.8484   365884.4218 415.6914
10020797   328954.7553   341464.4236 244.8570
10020798   159034.2326   548880.6005 172.0158
10020799    42103.1771   845388.9528 406.0591
10020800   -23329.6267   797151.6235 366.9409
10020801   186869.5172   509935.4132 400.7916
10020802    80234.9839   287121.6582 169.7309
10020803   198717.2157   611438.9379  98.0704
10020804   321190.8517   573438.6047 233.5549
10020805    11275.3305   716735.4217 -71.3695
10020806   142637.4925   609532.0586 434.9167
10020807   280934.1075   314268.5079 -19.7662
10020808    66525.0793   457869.2356 212.7816
10020809    73387.3008   492400.6823 412.3887
10020810   100977.1698   760505.8379 292.4028
10020811   222381.3251   697192.2498 209.7147
10020812   125071.2154   319579.1996 449.8922
10020813   306721.8484   743465.6717 -64.1902
10020814   -26992.8282   736180.6091 133.7201
10020815    37255.3894   823820.1410 116.3236
10020816   -31843.7219   699555.1231  66.2149
10020817   284725.2769   691130.7173 -34.7931
10020818   199561.0273   582310.6544 269.6344
10020819    39683.5231   706707.4702 298.0013
10020820   238584.0541   810318.7309 361.9541
10020821   254254.3523   787809.1107  93.0585
10020822   135424.0930   374500.5307 253.7272
10020823   281619.0497   725453.3662 198.8418
10020824   174860.4809   357315.4684 288.4338
10020825   157660.6377   818919.1222 209.3348
10020826   223957.3900   461703.5707 -51.7465
10020827    33902.5946   621042.9905  57.6058
10020828   127287.4858   819117.6419 -74.8874
10020829   112515.6976   434401.1532 200.4372
10020830   319815.1318   440557.2232 124.5365
10020831   305126.0054   316798.6581 158.4058
10020832   190893.6857   410024.5985 209.1529
10020833   222334.9698   883763.7543 148.4729
10020834    54289.0530   745252.9766 412.7773
10020835    24504.6174   454172.1340  60.1739
10020836   189878.2576   845833.8100  59.7128
10020837   278638.0726   857793.7978 -77.3243
10020838    71369.1661   312727.5403  36.2993
10020839   -33738.2941   767932.7691 281.1028
10020840   250195.1552   238383.2618 346.0451
10020841   249173.3338   815914.6688 295.1061
10020842   220385.8266   481309.4818  38.0811
10020843   -38436.5942   343422.8662 -49.6802
10020844   194039.9463   686530.4120 127.1632
10020845    36959.6091   322853.7470 434.2168
10020846   291300.5538   736996.7504 377.0009
10020847   116219.3840   314894.6040 229.8489
10020848   199040.9007   322126.2199  45.6755
10020849    73189.9639   659904.8971 297.7738
10020850    21463.0127   786500.2012  -4.0067
10020851   -40972.3692   894659.2595 384.3979
10020852    45084.4848   632573.4766 307.6622
10020853   255955.3446   489347.8857 167.3068
10020854   -48865.5097   233934.6723 404.7187
10020855    56385.2485   595489.5066 182.9386
10020856   113980.7201   617969.8167 123.9082
10020857   195133.2739   657514.2664  71.1729
10020858   101149.2681   391730.2442 268.8046
10020859    -1872.8172   485138.1410 -67.9344
10020860   315027.4891   445716.4394 423.4026
10020861    20084.4791   328936.4020 131.4061
10020862    13934.5000   412274.4520 -15.6511
10020863   302158.7997   641586.4997 292.0177
10020864   162174.0143   566960.4615  36.4332
10020865   316636.3091   742536.8645 311.5192
10020866   264715.6655   868357.3321 197.0350
10020867    44595.6459   725134.2686 208.0414
10020868    75875.5907   558204.6442 179.6724
10020869   -36497.8501   707262.0201   5.9776
10020870    69720.5051   400282.5470 178.5716
10020871   266068.7127   511772.6354 421.5611
10020872   116146.4127   539155.2062 -10.9058
10020873   107947.2617   506940.0404 258.0633
10020874    57911.5520   656442.3896 -47.5905
10020875   286112.7119   443330.8413 197.2162
10020876    19868.1319   389940.7730 192.8548
10020877   261090.2897   526375.4014 130.3405
10020878   195526.9740   412454.9695 434.0550
10020879   252248.5811   256074.7891 240.5804
10020880   -10257.3081   718639.6127 139.4562
10020881    25019.5983   283457.5243 150.7746
10020882    85475.2242   752639.3898  76.4090
10020883   162049.5425   671614.7165 189.9958
10020884   314394.9085   353465.6961 -49.9988
10020885    37837.1525   492184.9173 -88.2121
10020886   195732.4296   261304.4283 285.1592
10020887   163451.2121   387970.1456 358.2954
10020888   280905.6807   880783.1399  19.7377
10020889   114232.6980   608956.5826 264.7660
10020890    27149.2304   251630.8344 184.8670
10020891   106110.4300   366517.5143  57.2059
10020892    49541.8546   488825.5466 303.4326
10020893     8241.3304   798921.3021 242.4638
10020894    16460.5896   591598.4450 116.8393
10020895   -66172.1208   228533.0576 299.9195
10020896    87406.8352   442069.7102  82.6660
10020897   236224.2124   590666.9592 312.0199
10020898   151138.4420   653948.8169 328.4481
10020899   186249.1631   350344.8632 202.1738
10020900   301223.6379   574554.4790 -56.8163
10020901   235908.1129   723488.9298  60.9924
10020902   162464.6876   785707.4994 169.2254
10020903   120465.0866   356169.7699 387.3842
10020904    36089.3745   632385.8348  29.5283
10020905    88811.7064   528941.9674 287.4658
10020906   256764.2090   588298.9069 361.3334
10020907    98697.6173   399315.6770 376.1097
10020908   221820.6560   484469.2237  40.1827
10020909   -69399.7641   568294.2180 -26.2535
10020910   214268.9044   279166.6083 163.2590
10020911   273495.1975   274595.4382 -50.6153
10020912   -58329.7556   831228.9831 101.3355
10020913   202709.5069   740398.1796 -26.5926
10020914   317681.6311   558106.5084 254.0466
10020915   317894.5286   482441.4581 454.4364
10020916    70732.1685   381238.6519 101.6568
10020917    91144.1948   277581.9832 228.1574
10020918   307714.3496   610595.6782 162.7792
10020919   -68636.2112   636413.1972 136.4352
10020920   106465.8970   432391.5290 -53.3233
10020921    19206.0000   579136.4332 145.3215
10020922    -5666.8650   418256.7132 310.4923
10020923   -49303.7811   353597.8548  87.4997
10020924   261297.3992   479272.1589 346.5725
10020925   105644.0187   807869.4058 108.3747
10020926   -72589.5934   397282.2473 327.4546
10020927    -9869.8927   429417.6494 109.1701
10020928     4112.7890   377815.7365 171.1317
10020929   204848.5119   292618.0921 230.4571
10020930   114540.1798   552627.1202 391.3172
10020931    47505.8104   754441.3965 416.9442
10020932   145735.0123   608387.0900 149.5357
10020933   -43272.1676   779332.7319 -61.1688
10020934     5957.5255   329444.5248 282.5502
10020935   234656.8210   467027.9059 407.7584
10020936   176148.7779   279695.9359 275.4933
10020937   293867.3885   440072.3319  44.2685
10020938   249539.2333   264765.8400 -85.9806
10020939    -5132.2870   856280.4501 186.9515
10020940   -42805.1974   465204.2261 166.6698
10020941     6381.6110   665491.1350  36.7759
10020942   -47772.2232   504008.7487 349.7385
10020943   301188.7745   378888.4254 135.8112
10020944    34296.7023   882139.5710 383.7411
10020945   -43191.7868   665942.3183  57.6443
10020946    96907.0224   296142.9690  67.8569
10020947    48062.7344   796918.3171 -51.9752
10020948   267771.7491   874116.1358 193.0738
10020949   304725.3069   820941.1082 171.6320
10020950    73325.0374   693229.6090  85.4803
10020951   145011.4680   608205.9581 189.3849
10020952   120572.6640   443269.4474 -71.7409
10020953   294746.2682   392192.6996 126.3161
10020954   115986.2595   683840.3144 175.4402
10020955   183421.1851   839481.4361 159.7463
10020956   -36360.2330   448378.8440 103.9682
10020957   205787.6131   373718.2674  -2.9958
10020958   -50094.8863   686469.6324 379.2452
10020959   161694.1953   847937.4505 294.9432
10020960   328338.3205   415549.7040 128.2580
10020961   159157.4450   647108.6824 172.4243
10020962   175235.4197   428586.4764 383.2843
10020963   232735.7972   231139.1317 394.8604
10020964   169629.1729   613914.7563 -17.3790
10020965    97262.8966   826614.3820 398.2321
10020966   172805.4212   253553.1458 187.7518
10020967   250493.1215   750737.0799 -27.2860
10020968   257699.9143   767816.3806  61.4780
10020969    18255.9557   832585.6690 189.5688
10020970   173730.9756   406034.5283 258.5974
10020971   -24874.8336   467464.9996 382.2323
10020972   320793.8433   347216.8300 392.3771
10020973   -47997.4817   846436.2998 383.2622
10020974   256975.3466   762110.3388 369.3756
10020975    45112.8505   486537.7398 299.1648
10020976   179890.0842   824921.3826  39.7242
10020977    -2163.9533   687889.3928 448.7390
