point_id  latitude        longitude    height
20020662  54.295133316    4.747455540  499.3471
20020663  51.554602552    3.815780690  480.2359
20020664  50.687117127    5.046029731   93.6819
20020665  53.688975675    4.351496750   37.9907
20020666  51.913146723    7.664448292  459.6649
20020667  51.270091556    5.889063033   76.1416
20020668  55.103948056    7.749381785  286.4644
20020669  55.650382632    4.658089977  473.2289
20020670  54.543757048    7.673001994  295.3616
20020671  55.312126998    4.991825068  130.0245
20020672  52.670490758    7.259208240  368.1711
20020673  52.139214393    6.468486918  101.7535
20020674  54.512229234    6.291725006  440.3937
20020675  52.798822911    4.354894180   40.2247
20020676  54.629944627    6.783520237  492.6005
20020677  50.153730575    7.743721327  -12.4678
20020678  53.555137046    4.430216173  246.6011
20020679  51.235352279    5.531474851  454.6737
20020680  55.493487466    6.639625103   88.9528
20020681  51.912436467    7.197248331  348.0258
20020682  51.424965699    3.847410729   -3.4022
20020683  52.726100537    5.962340539  473.3679
20020684  54.189485975    5.679140659  294.2264
20020685  51.006255877    2.549231201  166.9871
20020686  54.765075788    6.852279336   54.4419
20020687  54.964194070    2.786282640  169.1542
20020688  52.664348722    3.764166380  140.5490
20020689  55.863696088    3.641717832  417.5855
20020690  51.174141202    5.890704190  -44.4405
20020691  55.814028206    4.077099852  122.2534
20020692  55.315195240    7.331178822  234.7663
20020693  51.881850020    4.271288257  308.2244
20020694  54.840486783    2.195565780  133.3699
20020695  53.497314899    3.894591426  271.6245
20020696  53.685443053    6.084344117  204.8903
20020697  53.630045611    6.041368816   -2.6982
20020698  55.788908424    7.450066149  196.8151
20020699  55.725278946    5.133436866  404.2051
20020700  52.783707746    6.967200771  372.3682
20020701  52.377873775    3.564854893   95.4150
20020702  54.590845523    7.228019967  444.8510
20020703  50.024969858    3.103191257  465.3689
20020704  54.220145439    5.787381315  301.6711
20020705  54.503694699    3.535511734  302.2214
20020706  54.208015423    7.637078543   -2.1279
20020707  55.347773736    6.662144813  352.2601
20020708  54.194119777    3.090305329  336.9407
20020709  53.676938909    4.391110984  226.6076
20020710  53.752189007    6.750748870  301.5680
20020711  55.197077967    6.179839117  358.8486
20020712  50.840158006    2.918740436  258.4800
20020713  52.068201861    7.727099916  324.4857
20020714  51.899948679    4.590466553   77.4285
20020715  53.233863318    7.099078973  -40.3314
20020716  54.067726977    4.269374186  356.1925
20020717  52.654920234    5.135390872  475.1829
20020718  51.177705864    6.613115476  262.4239
20020719  52.813368229    6.776303555  480.1899
20020720  54.071857114    7.790920296   36.1960
20020721  52.865742242    5.112454244   11.1755
20020722  53.740353252    4.807059926  -24.4329
20020723  50.880364756    5.692726212  487.8594
20020724  51.377117958    2.413096312  -15.2502
20020725  51.508809120    4.481751536   52.5660
20020726  51.755267266    3.610829138   44.6678
20020727  52.569075004    3.825711155  464.6132
20020728  54.850170060    3.859505936  307.9082
20020729  51.047728830    7.638077918  280.4681
20020730  52.024158378    4.097068726   37.7942
20020731  51.394182288    3.860219494  353.9692
20020732  52.799077755    3.045643308  352.1571
20020733  55.968807397    5.024775172  443.7602
20020734  55.101371637    6.262832936  396.9189
20020735  52.789404013    5.826086394  434.6323
20020736  50.572705712    4.901290824  172.7667
20020737  54.624558585    3.766352316  445.5079
20020738  50.276517158    2.440975780  457.2781
20020739  54.759127564    5.514698627  195.4995
20020740  51.285854070    2.129394510  270.8913
20020741  50.261662572    4.613966416  125.1476
20020742  55.048007955    6.274096414  356.8960
20020743  51.754114428    7.923329454  490.0982
20020744  53.744464285    6.446393978  220.1638
20020745  51.741970758    6.869901443  -17.0388
20020746  50.040793781    7.305953387  -16.5986
20020747  54.512873395    7.357341452  121.6443
20020748  55.453481217    7.953894620  147.4657
20020749  53.980603038    7.073437432   52.5867
20020750  51.029554172    7.815345363  193.0568
20020751  51.007565345    7.865194752   85.2404
20020752  52.588080522    4.770219862  322.6184
20020753  55.021936385    7.143694751  269.6618
20020754  53.016308059    2.449149616  269.1007
20020755  51.077420196    4.697458854  206.4106
20020756  55.345223095    7.611102020  294.7024
20020757  54.419564365    5.494122877  -48.4381
20020758  50.287854834    2.675664359  148.1592
20020759  51.026210839    3.856901061  123.2359
20020760  54.152159139    7.567774637  388.8432
20020761  52.645494841    4.785821601   11.2599
20020762  52.724265795    5.691459304  489.8041
20020763  53.664355088    6.492635493  253.5883
20020764  54.178938048    5.874003692  139.8738
20020765  54.195556832    7.606105335  223.4813
20020766  55.436262423    4.025018355  167.5088
20020767  55.682882221    2.195978178  -25.1720
20020768  50.215015391    2.726786407  277.5774
20020769  54.231176388    6.764224095  412.0178
20020770  55.487774198    5.737183066  470.2183
20020771  51.897599476    6.131068413   60.1443
20020772  55.403634007    2.132494841  295.3399
20020773  55.415466979    3.262045026  217.5063
20020774  55.265186769    6.226564764  132.5597
20020775  55.917466767    2.396151825  202.3187
20020776  55.684643272    4.182079410  479.6654
20020777  51.933801696    2.763714762  183.5654
20020778  50.912405827    4.459398532   62.6101
20020779  53.037439468    5.881306676   86.4504
20020780  54.324800417    6.359178791  471.1752
20020781  54.774447457    3.736879709  385.4069
20020782  54.287646902    3.705902315  174.0640
20020783  51.050843285    4.324569537   17.4816
20020784  54.664777830    4.254523173  206.8012
20020785  55.092795918    6.123887365   63.5031
20020786  53.131910577    7.466939633  343.2353
20020787  51.068922256    5.081856654  193.0044
20020788  53.759011154    4.996057952  168.6238
20020789  50.941939986    6.060422026  471.6635
20020790  54.036752038    5.295614995  174.6498
20020791  50.125030151    7.298051333  -40.1897
20020792  50.994968526    7.446426672  410.4059
20020793  55.509687808    6.544992081  114.4624
20020794  53.729292428    6.731243456  -44.5763
20020795  55.853777633    7.767506229  426.5045
20020796  53.614732191    4.384039360  -12.8202
20020797  54.578642314    2.960475771  485.7432
20020798  55.590388226    7.406512196  411.1432
20020799  54.816863111    7.877690216  432.9810
20020800  52.565014058    2.226150204  286.3561
20020801  50.387157083    2.953500068  396.9352
20020802  53.626695358    7.729346733  107.6695
20020803  54.910748024    6.982012562  185.5874
20020804  55.610255170    7.834154874  353.9196
20020805  52.049682010    3.229191863  340.5920
20020806  51.466726234    5.475958300   39.4399
20020807  51.963611780    6.080572487  470.8072
20020808  52.965329000    6.938762526  218.7202
20020809  51.183543060    4.899799756  457.8419
20020810  52.380033852    4.948418085  -10.1239
20020811  54.478432349    3.113123667  145.2896
20020812  51.959137300    6.551521015  136.2532
20020813  52.700742015    2.715407181   -2.1297
20020814  51.612160200    3.523314653  349.8303
20020815  52.165891674    5.921980705   25.9246
20020816  53.739719324    4.523284695  322.0335
20020817  50.527147645    7.841538972  396.1827
20020818  53.504392115    7.609177017  299.0875
20020819  55.421021650    2.782886363  -19.6408
20020820  50.258200495    5.524578399  163.8313
20020821  53.495585010    6.570513325  289.4791
20020822  52.133280289    6.894381495  420.2126
20020823  52.977426710    6.836879017  -36.9929
20020824  54.095813195    7.742737597  464.3926
20020825  54.378918671    4.342082598  452.4874
20020826  55.194056840    6.758409444   84.3129
20020827  53.906648987    6.890550221  449.0100
20020828  53.952955792    6.441288670  312.5037
20020829  52.759111248    6.207854267  128.1733
20020830  53.031016324    4.854189492  375.7379
20020831  54.368553215    4.353300414  434.4536
20020832  54.132700909    2.475615839  434.3986
20020833  51.284251335    5.694037696  304.4279
20020834  54.475043763    3.919438306  111.1865
20020835  55.058211863    3.906987607  416.1912
20020836  52.130538110    2.695641743   -8.8531
20020837  52.944132781    2.773626214  -38.3564
20020838  55.306543849    4.302552204  125.1151
20020839  52.872937268    3.841097069  175.7374
20020840  51.317299732    7.169094789  133.0847
20020841  52.792084177    3.815449700   13.8200
20020842  52.529370224    3.604273607  254.3909
20020843  51.385600596    3.509229667  168.1413
20020844  50.341720109    3.123875527  441.6418
20020845  54.086580786    4.592067962  234.4590
20020846  50.842672497    7.937998557  329.8864
20020847  55.958244097    5.559612809  -34.8496
20020848  54.016385356    7.366222379  183.5227
20020849  53.452369132    3.052051534  158.7350
20020850  50.232440816    3.232933591   82.7142
20020851  50.541424277    5.549369244  258.8964
20020852  53.301032160    5.383424582  156.6129
20020853  51.483776601    2.520150310   76.2746
20020854  52.819986383    3.193393250  321.5557
20020855  55.079421322    3.036722687  360.2115
20020856  51.638883697    2.795074741  125.3766
20020857  52.354329542    2.115976221  337.1131
20020858  51.382205403    7.143373497  -29.2444
20020859  51.414221345    7.268271934  130.5994
20020860  54.563356400    5.988962698  256.5428
20020861  54.934236320    4.092192077  393.0100
20020862  51.845036934    3.116800550  134.6397
20020863  51.933884505    3.641877149  399.9544
20020864  55.199836361    4.404977030  235.7482
20020865  55.954993470    4.029440312  358.9144
20020866  55.389835816    6.379343418  263.5725
20020867  51.619198932    3.934138701  499.8948
20020868  51.003492851    2.747882517  217.7719
20020869  52.321937276    6.634439884  -36.4700
20020870  51.023703059    2.635994520  472.1581
20020871  53.419854618    7.666156501   59.2499
20020872  53.694874043    2.719970995   32.0005
20020873  53.952311320    3.979134822  349.3288
20020874  55.449928237    5.287518288  263.2792
20020875  55.817391655    4.675986139  403.6733
20020876  55.491459936    2.672233248  431.9516
20020877  52.756405319    7.978974407  236.1942
20020878  52.492128309    7.253237465  265.8285
20020879  50.986270074    4.272372111   18.7267
20020880  53.286853296    2.142935467  366.9317
20020881  51.140385849    7.249906445  321.0994
20020882  51.387083784    5.219113808  383.7984
20020883  55.824399504    4.761143775  465.8174
20020884  52.355111157    7.282976192  305.3304
20020885  53.661843234    4.227517431   59.2230
20020886  55.043156523    5.737747705  112.4264
20020887  52.445592410    2.902987123  316.5694
20020888  55.359665096    6.087728057  489.4683
20020889  54.225141061    6.698684114   64.5506
20020890  51.330001863    4.462849803    0.6016
20020891  50.776428383    2.158628894  278.2964
20020892  55.259459017    5.776746177  404.4579
20020893  51.651352772    4.600001238   -7.0312
20020894  53.209850032    6.727210682   48.3667
20020895  55.412230611    5.542113268   24.4709
20020896  55.049886875    2.830327977  275.1337
20020897  54.837783141    6.764366662  317.0302
20020898  53.424498414    6.242808170  110.6934
20020899  51.132153042    4.846859316   61.4744
20020900  55.814617575    2.796470884  399.5047
20020901  55.295808017    4.358944627  457.4271
20020902  53.144395622    4.941328822   72.5443
20020903  52.694446969    7.935507882  328.1900
20020904  52.350440241    6.156339943  378.6611
20020905  53.300969570    7.296424424  320.0370
20020906  52.471812568    7.144095943  328.6526
20020907  54.091440204    6.187802737    4.9261
20020908  55.962560404    3.378202343  276.2088
20020909  53.927674222    4.696906977  278.1497
20020910  55.665937945    7.056319863  153.0399
20020911  50.803011795    5.772303915  345.7836
20020912  54.297711072    4.371427231  228.4851
20020913  52.797586981    6.391988860   50.6344
20020914  53.743962286    3.731131093  365.3901
20020915  53.510767229    4.470314076  372.9664
20020916  55.291564996    5.198168987  251.7825
20020917  51.510370922    4.039043675  123.6762
20020918  52.077198911    3.875087863  191.3922
20020919  54.503801787    3.135599748  474.0909
20020920  55.783551406    6.825395593  438.3869
20020921  51.479952358    5.065588970  235.7177
20020922  50.097889438    3.830621175  463.2743
20020923  55.475734178    5.826394936  219.2662
20020924  51.706263408    5.025098974  127.6045
20020925  53.694006731    4.592537631  104.8924
20020926  55.156119740    4.086112024  347.1457
20020927  52.029097252    5.274541764   48.2641
20020928  50.486026792    7.412833689  150.7009
20020929  54.695479416    4.012434290   58.2598
20020930  54.872112939    2.989637573   44.1557
20020931  52.009888264    2.050510630  479.9393
20020932  52.454102246    4.186954174  470.0781
20020933  50.533642843    5.429972138   57.4725
20020934  50.545485562    2.259949267  192.4453
20020935  50.356835108    7.574683268  398.0770
20020936  52.454336875    2.626158654  102.0517
